STAID,SOUID,DATE,DD,Q_DD
   189,114683,20190430,  201,    0
   189,114683,20190501,    9,    0
   189,114683,20190502,  360,    0
   189,114683,20190503,  313,    0
   189,114683,20190504,  348,    0
   189,114683,20190505,    4,    0
   189,114683,20190506,    4,    0
   189,114683,20190507,  356,    0
   189,114683,20190508,   12,    0
   189,114683,20190509,  357,    0
   189,114683,20190510,    5,    0
   189,114683,20190511,   91,    0
   189,114683,20190512,  343,    0
   189,114683,20190513,  279,    0
   189,114683,20190514,  166,    0
   189,114683,20190515,  196,    0
   189,114683,20190516,  185,    0
   189,114683,20190517,  176,    0
   189,114683,20190518,  164,    0
   189,114683,20190519,  200,    0
   189,114683,20190520,   94,    0
   189,114683,20190521,   85,    0
   189,114683,20190522,   14,    0
   189,114683,20190523,  358,    0
   189,114683,20190524,    0,    0
   189,114683,20190525,    8,    0
   189,114683,20190526,  357,    0
   189,114683,20190527,  360,    0
   189,114683,20190528,  352,    0
   189,114683,20190529,  338,    0
   189,114683,20190530,  357,    0
   189,114683,20190531,  335,    0
   189,114683,20190601,  329,    0
   189,114683,20190602,  336,    0
   189,114683,20190603,  354,    0
   189,114683,20190604,  355,    0
   189,114683,20190605,  271,    0
   189,114683,20190606,  323,    0
   189,114683,20190607,  345,    0
   189,114683,20190608,  157,    0
   189,114683,20190609,  270,    0
   189,114683,20190610,  195,    0
   189,114683,20190611,  234,    0
   189,114683,20190612,  161,    0
   189,114683,20190613,  182,    0
   189,114683,20190614,  189,    0
   189,114683,20190615,  161,    0
   189,114683,20190616,  187,    0
   189,114683,20190617,  107,    0
   189,114683,20190618,   24,    0
   189,114683,20190619,   56,    0
   189,114683,20190620,   85,    0
   189,114683,20190621,  140,    0
   189,114683,20190622,  356,    0
   189,114683,20190623,  200,    0
   189,114683,20190624,  200,    0
   189,114683,20190625,  196,    0
   189,114683,20190626,  138,    0
   189,114683,20190627,  189,    0
   189,114683,20190628,  329,    0
   189,114683,20190629,  346,    0
   189,114683,20190630,    1,    0
   189,114683,20190701,  346,    0
   189,114683,20190702,  347,    0
   189,114683,20190703,  328,    0
   189,114683,20190704,   23,    0
   189,114683,20190705,  346,    0
   189,114683,20190706,  179,    0
   189,114683,20190707,  339,    0
   189,114683,20190708,  191,    0
   189,114683,20190709,  191,    0
   189,114683,20190710,  195,    0
   189,114683,20190711,  194,    0
   189,114683,20190712,  124,    0
   189,114683,20190713,  114,    0
   189,114683,20190714,  204,    0
   189,114683,20190715,  200,    0
   189,114683,20190716,  195,    0
   189,114683,20190717,   98,    0
   189,114683,20190718,  202,    0
   189,114683,20190719,  126,    0
   189,114683,20190720,  101,    0
   189,114683,20190721,  133,    0
   189,114683,20190722,  198,    0
   189,114683,20190723,  223,    0
   189,114683,20190724,  211,    0
   189,114683,20190725,  173,    0
   189,114683,20190726,  178,    0
   189,114683,20190727,  201,    0
   189,114683,20190728,  204,    0
   189,114683,20190729,  198,    0
   189,114683,20190730,  181,    0
   189,114683,20190731,  161,    0
   189,114683,20190801,-9999,    9
   189,114683,20190802,-9999,    9
   189,114683,20190803,-9999,    9
   189,114683,20190804,-9999,    9
   189,114683,20190805,-9999,    9
   189,114683,20190806,-9999,    9
   189,114683,20190807,-9999,    9
   189,114683,20190808,-9999,    9
   189,114683,20190809,-9999,    9
   189,114683,20190810,-9999,    9
   189,114683,20190811,-9999,    9
   189,114683,20190812,-9999,    9
   189,114683,20190813,-9999,    9
   189,114683,20190814,-9999,    9
   189,114683,20190815,-9999,    9
   189,114683,20190816,-9999,    9
   189,114683,20190817,-9999,    9
   189,114683,20190818,-9999,    9
   189,114683,20190819,-9999,    9
   189,114683,20190820,-9999,    9
   189,114683,20190821,-9999,    9
   189,114683,20190822,-9999,    9
   189,114683,20190823,-9999,    9
   189,114683,20190824,-9999,    9
   189,114683,20190825,-9999,    9
   189,114683,20190826,-9999,    9
   189,114683,20190827,-9999,    9
   189,114683,20190828,-9999,    9
   189,114683,20190829,-9999,    9
   189,114683,20190830,-9999,    9
   189,114683,20190831,-9999,    9
   189,114683,20190901,-9999,    9
   189,114683,20190902,-9999,    9
   189,114683,20190903,-9999,    9
   189,114683,20190904,-9999,    9
   189,114683,20190905,-9999,    9
   189,114683,20190906,-9999,    9
   189,114683,20190907,-9999,    9
   189,114683,20190908,-9999,    9
   189,114683,20190909,-9999,    9
   189,114683,20190910,-9999,    9
   189,114683,20190911,-9999,    9
   189,114683,20190912,-9999,    9
   189,114683,20190913,-9999,    9
   189,114683,20190914,-9999,    9
   189,114683,20190915,-9999,    9
   189,114683,20190916,-9999,    9
   189,114683,20190917,-9999,    9
   189,114683,20190918,-9999,    9
   189,114683,20190919,-9999,    9
   189,114683,20190920,-9999,    9
   189,114683,20190921,-9999,    9
   189,114683,20190922,-9999,    9
   189,114683,20190923,-9999,    9
   189,114683,20190924,-9999,    9
   189,114683,20190925,-9999,    9
   189,114683,20190926,-9999,    9
   189,114683,20190927,-9999,    9
   189,114683,20190928,-9999,    9
   189,114683,20190929,-9999,    9
   189,114683,20190930,-9999,    9
   189,114683,20191001,-9999,    9
   189,114683,20191002,-9999,    9
   189,114683,20191003,-9999,    9
   189,114683,20191004,-9999,    9
   189,114683,20191005,-9999,    9
   189,114683,20191006,-9999,    9
   189,114683,20191007,-9999,    9
   189,114683,20191008,-9999,    9
   189,114683,20191009,-9999,    9
   189,114683,20191010,-9999,    9
   189,114683,20191011,-9999,    9
   189,114683,20191012,-9999,    9
   189,114683,20191013,-9999,    9
   189,114683,20191014,-9999,    9
   189,114683,20191015,-9999,    9
   189,114683,20191016,-9999,    9
   189,114683,20191017,-9999,    9
   189,114683,20191018,-9999,    9
   189,114683,20191019,-9999,    9
   189,114683,20191020,-9999,    9
   189,114683,20191021,-9999,    9
   189,114683,20191022,-9999,    9
   189,114683,20191023,-9999,    9
   189,114683,20191024,-9999,    9
   189,114683,20191025,-9999,    9
   189,114683,20191026,-9999,    9
   189,114683,20191027,-9999,    9
   189,114683,20191028,-9999,    9
   189,114683,20191029,-9999,    9
   189,114683,20191030,-9999,    9
   189,114683,20191031,-9999,    9
   189,114683,20191101,-9999,    9
   189,114683,20191102,-9999,    9
   189,114683,20191103,-9999,    9
   189,114683,20191104,-9999,    9
   189,114683,20191105,-9999,    9
   189,114683,20191106,-9999,    9
   189,114683,20191107,-9999,    9
   189,114683,20191108,-9999,    9
   189,114683,20191109,-9999,    9
   189,114683,20191110,-9999,    9
   189,114683,20191111,-9999,    9
   189,114683,20191112,-9999,    9
   189,114683,20191113,-9999,    9
   189,114683,20191114,-9999,    9
   189,114683,20191115,-9999,    9
   189,114683,20191116,-9999,    9
   189,114683,20191117,-9999,    9
   189,114683,20191118,-9999,    9
   189,114683,20191119,-9999,    9
   189,114683,20191120,-9999,    9
   189,114683,20191121,-9999,    9
   189,114683,20191122,-9999,    9
   189,114683,20191123,-9999,    9
   189,114683,20191124,-9999,    9
   189,114683,20191125,-9999,    9
   189,114683,20191126,-9999,    9
   189,114683,20191127,-9999,    9
   189,114683,20191128,-9999,    9
   189,114683,20191129,-9999,    9
   189,114683,20191130,-9999,    9
   189,114683,20191201,-9999,    9
   189,114683,20191202,-9999,    9
   189,114683,20191203,-9999,    9
   189,114683,20191204,-9999,    9
   189,114683,20191205,-9999,    9
   189,114683,20191206,-9999,    9
   189,114683,20191207,-9999,    9
   189,114683,20191208,-9999,    9
   189,114683,20191209,-9999,    9
   189,114683,20191210,-9999,    9
   189,114683,20191211,-9999,    9
   189,114683,20191212,-9999,    9
   189,114683,20191213,-9999,    9
   189,114683,20191214,-9999,    9
   189,114683,20191215,-9999,    9
   189,114683,20191216,-9999,    9
   189,114683,20191217,-9999,    9
   189,114683,20191218,-9999,    9
   189,114683,20191219,-9999,    9
   189,114683,20191220,-9999,    9
   189,114683,20191221,-9999,    9
   189,114683,20191222,-9999,    9
   189,114683,20191223,-9999,    9
   189,114683,20191224,-9999,    9
   189,114683,20191225,-9999,    9
   189,114683,20191226,-9999,    9
   189,114683,20191227,-9999,    9
   189,114683,20191228,-9999,    9
   189,114683,20191229,-9999,    9
   189,114683,20191230,-9999,    9
   189,114683,20191231,-9999,    9
   189,114683,20200101,-9999,    9
   189,114683,20200102,-9999,    9
   189,114683,20200103,-9999,    9
   189,114683,20200104,-9999,    9
   189,114683,20200105,-9999,    9
   189,114683,20200106,-9999,    9
   189,114683,20200107,-9999,    9
   189,114683,20200108,-9999,    9
   189,114683,20200109,-9999,    9
   189,114683,20200110,-9999,    9
   189,114683,20200111,-9999,    9
   189,114683,20200112,-9999,    9
   189,114683,20200113,-9999,    9
   189,114683,20200114,-9999,    9
   189,114683,20200115,-9999,    9
   189,114683,20200116,-9999,    9
   189,114683,20200117,-9999,    9
   189,114683,20200118,-9999,    9
   189,114683,20200119,-9999,    9
   189,114683,20200120,-9999,    9
   189,114683,20200121,-9999,    9
   189,114683,20200122,-9999,    9
   189,114683,20200123,-9999,    9
   189,114683,20200124,-9999,    9
   189,114683,20200125,-9999,    9
   189,114683,20200126,-9999,    9
   189,114683,20200127,-9999,    9
   189,114683,20200128,-9999,    9
   189,114683,20200129,-9999,    9
   189,114683,20200130,-9999,    9
   189,114683,20200131,-9999,    9
   189,114683,20200201,-9999,    9
   189,114683,20200202,-9999,    9
   189,114683,20200203,-9999,    9
   189,114683,20200204,-9999,    9
   189,114683,20200205,-9999,    9
   189,114683,20200206,-9999,    9
   189,114683,20200207,-9999,    9
   189,114683,20200208,-9999,    9
   189,114683,20200209,-9999,    9
   189,114683,20200210,-9999,    9
   189,114683,20200211,-9999,    9
   189,114683,20200212,-9999,    9
   189,114683,20200213,-9999,    9
   189,114683,20200214,-9999,    9
   189,114683,20200215,-9999,    9
   189,114683,20200216,-9999,    9
   189,114683,20200217,-9999,    9
   189,114683,20200218,-9999,    9
   189,114683,20200219,-9999,    9
   189,114683,20200220,-9999,    9
   189,114683,20200221,-9999,    9
   189,114683,20200222,-9999,    9
   189,114683,20200223,-9999,    9
   189,114683,20200224,-9999,    9
   189,114683,20200225,-9999,    9
   189,114683,20200226,-9999,    9
   189,114683,20200227,-9999,    9
   189,114683,20200228,-9999,    9
   189,114683,20200229,-9999,    9
   189,114683,20200301,-9999,    9
   189,114683,20200302,-9999,    9
   189,114683,20200303,-9999,    9
   189,114683,20200304,-9999,    9
   189,114683,20200305,-9999,    9
   189,114683,20200306,-9999,    9
   189,114683,20200307,-9999,    9
   189,114683,20200308,-9999,    9
   189,114683,20200309,-9999,    9
   189,114683,20200310,-9999,    9
   189,114683,20200311,-9999,    9
   189,114683,20200312,-9999,    9
   189,114683,20200313,-9999,    9
   189,114683,20200314,-9999,    9
   189,114683,20200315,-9999,    9
   189,114683,20200316,-9999,    9
   189,114683,20200317,-9999,    9
   189,114683,20200318,-9999,    9
   189,114683,20200319,-9999,    9
   189,114683,20200320,-9999,    9
   189,114683,20200321,-9999,    9
   189,114683,20200322,-9999,    9
   189,114683,20200323,-9999,    9
   189,114683,20200324,-9999,    9
   189,114683,20200325,-9999,    9
   189,114683,20200326,-9999,    9
   189,114683,20200327,-9999,    9
   189,114683,20200328,-9999,    9
   189,114683,20200329,-9999,    9
   189,114683,20200330,-9999,    9
   189,114683,20200331,-9999,    9
   189,114683,20200401,-9999,    9
   189,114683,20200402,-9999,    9
   189,114683,20200403,-9999,    9
   189,114683,20200404,-9999,    9
   189,114683,20200405,-9999,    9
   189,114683,20200406,-9999,    9
   189,114683,20200407,-9999,    9
   189,114683,20200408,-9999,    9
   189,114683,20200409,-9999,    9
   189,114683,20200410,-9999,    9
   189,114683,20200411,-9999,    9
   189,114683,20200412,-9999,    9
   189,114683,20200413,-9999,    9
   189,114683,20200414,-9999,    9
   189,114683,20200415,-9999,    9
   189,114683,20200416,-9999,    9
   189,114683,20200417,-9999,    9
   189,114683,20200418,-9999,    9
